"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill" "Fielding_Joseph" "Fielding_Tom" "Richardson_Clarissa" "Richardson_Pamela" "Sterne_Sentimental" "Sterne_Tristram" "Thackeray_Barry" "Thackeray_Pendennis" "Thackeray_Vanity" "Trollope_Barchester" "Trollope_Phineas" "Trollope_Prime"
"desiring" 0.00144335551289638 0 0.00123477369685071 0.00162964652966772 0.000828253379273787 0.00105697630787606 0.00222365524449089 0.00101658559396555 0 0.00109945989032888 0.00189381385703599 0.00670022361996332 0.000897533130191668 0.00154512220371509 0.000466877383992642 0.00724343744567422 0.0051336751980743 0.00338275573633367 0.00292746639043394 0 0 0.000772713925850372 0.000274187445505245 0 0.000498181637024859 0.00112363338090048 0
"details" 0.00144335551289638 0.00294467543787324 0 0 0 0.00687034600119438 0.00222365524449089 0.00660780636077606 0.00193357880576648 0.00109945989032888 0.000946906928517996 0.000837527952495414 0.00359013252076667 0.00401731772965924 0.00280126430395585 0.00144868748913484 0 0 0 0 0 0.00154542785170074 0.000822562336515736 0.00160534773437274 0.00298908982214916 0.00074908892060032 0.00694297388400374
"examination" 0 0.00235574035029859 0.00123477369685071 0.00244446979450157 0.00414126689636894 0.00211395261575212 0.00444731048898179 0.0096575631426727 0.00248602989312834 0.000824594917746657 0 0.00335011180998166 0.000448766565095834 0.00185414664445811 0.000466877383992642 0.00289737497826969 0.00199642924369556 0.00153761624378803 0 0 0.0015748031496063 0 0.00246768700954721 0.000963208640623646 0.00398545309619887 0 0
"governor" 0 0.00117787017514929 0 0 0 0 0 0 0.00165735326208556 0.000274864972582219 0.00378762771407198 0 0 0.000309024440743018 0 0 0.000285204177670795 0.000512538747929343 0.000900758889364289 0.00241837968561064 0.0031496062992126 0.0108179949619052 0.00932237314717834 0.00738459957811462 0.00298908982214916 0.00149817784120064 0.000694297388400374
"insolence" 0.00288671102579276 0.00294467543787324 0.00123477369685071 0.000814823264833858 0.00248476013782136 0.00158546446181409 0.00333548286673634 0.00152487839094832 0.000828676631042779 0.000549729945164438 0 0.00418763976247707 0 0 0.000466877383992642 0.000724343744567422 0.00142602088835397 0.00389529448426301 0.0040534150021393 0 0 0.00463628355510223 0.00137093722752623 0.00128427818749819 0 0.00112363338090048 0.000347148694200187
"mdlle" 0 0 0 0 0 0.00105697630787606 0.12452469369149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"murmured" 0.00288671102579276 0.0176680526272394 0.000617386848425355 0 0 0.00792732230907044 0.0111182762224545 0.00508292796982774 0.00193357880576648 0.00302351469840441 0.00284072078555399 0.0125629192874312 0 0.000309024440743018 0.00140063215197793 0 0.000285204177670795 0 0 0 0 0 0.00054837489101049 0 0.000996363274049719 0 0.000347148694200187
"restore" 0.00144335551289638 0.00176680526272394 0.00246954739370142 0 0.00165650675854757 0.00158546446181409 0.00444731048898179 0.00254146398491387 0.00165735326208556 0.000824594917746657 0 0.00335011180998166 0 0.000618048881486037 0.000933754767985284 0.00507040621197195 0.00171122506602477 0.00307523248757606 0.00135113833404643 0.00241837968561064 0.0026246719160105 0.00386356962925186 0.00109674978202098 0.00224748682812184 0.000498181637024859 0.00074908892060032 0.000347148694200187
"scoundrel" 0.00144335551289638 0.00412254561302253 0.000617386848425355 0 0.00165650675854757 0.000528488153938029 0.00222365524449089 0 0.00110490217472371 0.00137432486291109 0.000946906928517996 0.0058626956674679 0.00179506626038334 0.000309024440743018 0.00140063215197793 0 0.00114081671068318 0 0.000225189722341072 0 0.0020997375328084 0.0162269924428578 0.00630631124662064 0.00321069546874549 0.000498181637024859 0.00037454446030016 0.00347148694200187
"shandon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031257368787598 0 0 0 0
"smallest" 0.00433006653868914 0.00176680526272394 0.0123477369685071 0.00896305591317243 0.0165650675854757 0.000528488153938029 0 0 0.00110490217472371 0.00137432486291109 0.00284072078555399 0 0.00359013252076667 0.00247219552594415 0.000933754767985284 0.00144868748913484 0.000570408355341589 0.000205015499171737 0.000225189722341072 0 0.0010498687664042 0.000772713925850372 0.00164512467303147 0.00128427818749819 0.000498181637024859 0.00149817784120064 0.000347148694200187
"tight" 0 0.00176680526272394 0 0 0 0 0.00111182762224545 0.00152487839094832 0.00580073641729945 0.00274864972582219 0.0123097900707339 0.00167505590499083 0.000448766565095834 0.00154512220371509 0.00140063215197793 0.000724343744567422 0 0.000102507749585869 0.000900758889364289 0 0.0031496062992126 0.00386356962925186 0.0030160619005577 0.00545818229686732 0.000498181637024859 0.00037454446030016 0.00173574347100093
"tragedy" 0 0 0 0 0 0 0 0.00304975678189664 0.000276225543680926 0.000274864972582219 0 0 0.000897533130191668 0.00185414664445811 0.00420189645593378 0.0108651561685113 0.00142602088835397 0.00276770923881845 0.00135113833404643 0 0.0010498687664042 0.00231814177755112 0.00383862423707343 0.000963208640623646 0.000996363274049719 0.00074908892060032 0.00347148694200187
"absorbed" 0.00433006653868914 0.00647828596332112 0 0 0 0.00581336969331832 0.00444731048898179 0.00559122076681051 0.00276225543680926 0.00109945989032888 0.000946906928517996 0.00837527952495415 0.00359013252076667 0.00401731772965924 0.00466877383992642 0 0.000570408355341589 0.000307523248757606 0.000225189722341072 0 0 0 0.00137093722752623 0.00128427818749819 0.000498181637024859 0.00037454446030016 0
"affectation" 0.00144335551289638 0.00235574035029859 0.00123477369685071 0.00244446979450157 0.00248476013782136 0.00105697630787606 0.00222365524449089 0.00152487839094832 0.000552451087361853 0.000274864972582219 0.000946906928517996 0.000837527952495414 0 0.000927073322229055 0 0.0108651561685113 0.00313724595437874 0.00348526348591954 0.00315265611277501 0 0.0010498687664042 0 0.00054837489101049 0 0.00199272654809944 0.00074908892060032 0.000347148694200187
"anyone" 0.0230936882063421 0.00235574035029859 0 0.0195557583560126 0 0 0 0 0 0.0167667633275154 0 0.00251258385748624 0 0 0 0 0 0 0 0 0 0.000772713925850372 0.000274187445505245 0 0.00149454491107458 0 0
"apron" 0.00288671102579276 0.000588935087574647 0 0 0 0.00211395261575212 0.00333548286673634 0.00406634237586219 0.00248602989312834 0.00467270453389772 0 0.00418763976247707 0.00448766565095834 0.000309024440743018 0.00186750953597057 0.00217303123370227 0 0.00133260074461629 0.00180151777872858 0.00241837968561064 0.0015748031496063 0 0.00191931211853672 0.000642139093749097 0.00498181637024859 0.00074908892060032 0
"bonteen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0423235240139181 0
"considerations" 0 0.00235574035029859 0.00123477369685071 0.000814823264833858 0.00165650675854757 0.000528488153938029 0.00111182762224545 0.00152487839094832 0.00165735326208556 0.00219891978065775 0 0 0.000448766565095834 0.00216317108520113 0.000933754767985284 0.000724343744567422 0.00370765430972033 0.00266520148923259 0.00360303555745716 0 0.0015748031496063 0 0.00054837489101049 0.000642139093749097 0.00199272654809944 0.0018727223015008 0.00104144608260056
"consult" 0.00288671102579276 0.00235574035029859 0.00308693424212677 0.00244446979450157 0.00165650675854757 0.00158546446181409 0.00333548286673634 0.00254146398491387 0.00193357880576648 0.00192405480807553 0 0 0.00179506626038334 0.0033992688481732 0.00140063215197793 0.00217303123370227 0.00142602088835397 0.00123009299503042 0.00135113833404643 0.00241837968561064 0.0020997375328084 0.00154542785170074 0.000822562336515736 0.00160534773437274 0.00348727145917401 0.00074908892060032 0.00138859477680075
"contrivance" 0.00288671102579276 0 0.000617386848425355 0.00325929305933543 0.000828253379273787 0 0 0 0.000276225543680926 0 0 0 0.000897533130191668 0.00123609776297207 0.000466877383992642 0 0.000285204177670795 0.00738055797018255 0.00337784583511609 0 0.0031496062992126 0 0.00054837489101049 0 0.000498181637024859 0 0
"discussed" 0.00433006653868914 0.00117787017514929 0.000617386848425355 0.00244446979450157 0 0.00264244076969015 0.00333548286673634 0.00254146398491387 0.00165735326208556 0.000549729945164438 0 0.00167505590499083 0.0013462996952875 0.00216317108520113 0.000466877383992642 0 0.000570408355341589 0 0 0 0 0 0.00191931211853672 0.00192641728124729 0.00448363473322373 0.00898906704720384 0.00763727127240411
"draught" 0.00144335551289638 0.00235574035029859 0.00308693424212677 0 0 0.00475639338544227 0.00555913811122724 0.00762439195474161 0.000276225543680926 0.000824594917746657 0.00284072078555399 0 0.002692599390575 0.00154512220371509 0.00186750953597057 0.00217303123370227 0.00171122506602477 0.0016401239933739 0.000450379444682145 0.00483675937122128 0.0026246719160105 0.00154542785170074 0.00219349956404196 0.00224748682812184 0 0 0.000347148694200187
"eminent" 0 0 0.000617386848425355 0.000814823264833858 0 0.000528488153938029 0 0.000508292796982774 0.00331470652417112 0.00137432486291109 0 0.000837527952495414 0.0013462996952875 0.00278121996668717 0.000466877383992642 0.00217303123370227 0.00256683759903715 0.00225517049088911 0.00157632805638751 0 0.0015748031496063 0.000772713925850372 0.00438699912808392 0.00321069546874549 0.00298908982214916 0 0.000347148694200187
"gummidge" 0 0 0 0 0 0 0 0 0 0.0310597419017907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indulgent" 0.00288671102579276 0.00412254561302253 0.00123477369685071 0.000814823264833858 0.00248476013782136 0.00158546446181409 0.00111182762224545 0.00304975678189664 0.000552451087361853 0.000274864972582219 0 0.00251258385748624 0.00179506626038334 0.00185414664445811 0.000933754767985284 0.00217303123370227 0.000570408355341589 0.00481786423053583 0.00382822527979823 0 0 0 0.000274187445505245 0 0 0 0
"marquis" 0 0 0 0 0 0 0 0.000508292796982774 0 0 0 0 0 0.000309024440743018 0 0 0 0.000205015499171737 0 0.0362756952841596 0.0026246719160105 0.00463628355510223 0.00795143591965211 0.0109163645937346 0.000996363274049719 0.00037454446030016 0.00590152780140317
"moonlight" 0 0.00353361052544789 0.00123477369685071 0 0.000828253379273787 0.00739883415513241 0.00889462097796358 0.0096575631426727 0.0041433831552139 0.00329837967098663 0.000946906928517996 0.00251258385748624 0.00359013252076667 0.000618048881486037 0 0 0 0 0 0 0 0.00231814177755112 0.00219349956404196 0.00160534773437274 0.00199272654809944 0.00074908892060032 0
"patron" 0 0.00176680526272394 0 0.00244446979450157 0.000828253379273787 0.000528488153938029 0 0 0.00193357880576648 0.00109945989032888 0.00852216235666196 0 0.000448766565095834 0.000309024440743018 0.000933754767985284 0.00144868748913484 0.00142602088835397 0.000717554247101081 0.00135113833404643 0 0 0.0054089974809526 0.00575793635561015 0.00481604320311823 0.00597817964429831 0.0018727223015008 0.000347148694200187
"phil" 0 0 0 0 0 0 0 0 0.0256889755623262 0 0 0 0 0 0.00420189645593378 0 0 0 0 0 0 0.00849985318435409 0 0 0 0 0
"proposition" 0 0.000588935087574647 0.00185216054527606 0 0.000828253379273787 0 0.00111182762224545 0.000508292796982774 0.000276225543680926 0.00137432486291109 0.000946906928517996 0 0.00179506626038334 0.00123609776297207 0.00513565122391906 0 0 0.000102507749585869 0.000225189722341072 0.00483675937122128 0.0089238845144357 0.00231814177755112 0 0.000642139093749097 0.00348727145917401 0.00711634474570304 0.00972016343760523
"provoked" 0.00144335551289638 0.00530041578817183 0.00185216054527606 0.00244446979450157 0.00165650675854757 0.000528488153938029 0.00111182762224545 0.00304975678189664 0 0.000274864972582219 0 0.0058626956674679 0.0013462996952875 0.00123609776297207 0.000466877383992642 0 0.00313724595437874 0.00399780223384888 0.00180151777872858 0 0.0020997375328084 0 0.00054837489101049 0.000963208640623646 0.000498181637024859 0.00074908892060032 0.000347148694200187
"remembering" 0.00433006653868914 0.00117787017514929 0.00123477369685071 0.00162964652966772 0.00248476013782136 0.00158546446181409 0.00111182762224545 0.00101658559396555 0.00193357880576648 0.00274864972582219 0.00189381385703599 0.00167505590499083 0.00359013252076667 0.00432634217040226 0.000933754767985284 0.00144868748913484 0.000570408355341589 0.000512538747929343 0.000900758889364289 0 0 0.000772713925850372 0.00246768700954721 0.00224748682812184 0.00199272654809944 0.00262181122210112 0.00312433824780168
"rights" 0 0 0.00308693424212677 0 0 0.00105697630787606 0.00222365524449089 0.0020331711879311 0.00248602989312834 0.00164918983549331 0.00473453464258998 0.00167505590499083 0.002692599390575 0.00185414664445811 0.00186750953597057 0 0.000285204177670795 0.000615046497515212 0.000225189722341072 0.00483675937122128 0.0089238845144357 0.00231814177755112 0.00164512467303147 0.000642139093749097 0.0024909081851243 0.00449453352360192 0.00243004085940131
"teaching" 0.00433006653868914 0.00235574035029859 0.000617386848425355 0.00162964652966772 0 0.00317092892362818 0.00667096573347268 0.00355804957887942 0.00248602989312834 0.000824594917746657 0.000946906928517996 0.00167505590499083 0.00359013252076667 0.00494439105188829 0.00326814168794849 0.000724343744567422 0.00114081671068318 0.000615046497515212 0.000675569167023217 0 0 0 0.00191931211853672 0 0.00199272654809944 0.00224726676180096 0.00243004085940131
"tete" 0.00288671102579276 0.00706722105089577 0.00493909478740284 0.00651858611867086 0.00331301351709515 0.00211395261575212 0.00222365524449089 0.00304975678189664 0 0 0 0 0.000897533130191668 0.00432634217040226 0.00373501907194114 0 0 0.000615046497515212 0 0 0.0015748031496063 0.00154542785170074 0.00109674978202098 0.00642139093749097 0.00398545309619887 0 0
"closer" 0.00144335551289638 0.00471148070059718 0.000617386848425355 0.000814823264833858 0.000828253379273787 0.00369941707756621 0.00111182762224545 0.00406634237586219 0.00220980434944741 0.00357324464356885 0.00189381385703599 0.00418763976247707 0.0013462996952875 0.00154512220371509 0.000933754767985284 0.000724343744567422 0 0.00133260074461629 0.000900758889364289 0.00483675937122128 0.0020997375328084 0.00231814177755112 0.00109674978202098 0 0.00149454491107458 0.0018727223015008 0.00243004085940131
"date" 0 0.00117787017514929 0.00123477369685071 0.00162964652966772 0.000828253379273787 0.000528488153938029 0.00333548286673634 0.00304975678189664 0.00248602989312834 0.00274864972582219 0 0.00251258385748624 0 0.00370829328891622 0 0 0.000570408355341589 0.00235767824047498 0.00157632805638751 0 0.005249343832021 0 0.00109674978202098 0.00128427818749819 0.00199272654809944 0.00112363338090048 0.00138859477680075
"drawer" 0.00144335551289638 0 0 0 0 0.00739883415513241 0.00111182762224545 0.00406634237586219 0.00303848098049019 0.00137432486291109 0 0.00418763976247707 0.00493643221605417 0.00123609776297207 0.00233438691996321 0 0.0051336751980743 0.00143510849420216 0 0 0.0005249343832021 0 0.00164512467303147 0.00192641728124729 0 0.00037454446030016 0.000347148694200187
"embrace" 0 0.00353361052544789 0 0 0 0.00528488153938029 0.00444731048898179 0.00101658559396555 0.00193357880576648 0.00302351469840441 0.00189381385703599 0.0058626956674679 0 0.000618048881486037 0.00280126430395585 0.00362171872283711 0.00142602088835397 0.00133260074461629 0.00180151777872858 0 0 0.000772713925850372 0.00219349956404196 0.00321069546874549 0.000996363274049719 0 0.00104144608260056
"engaging" 0.00288671102579276 0.00117787017514929 0.00432170793897748 0.00488893958900315 0.00496952027564272 0 0.00444731048898179 0.00101658559396555 0.00359093206785204 0.00274864972582219 0.00284072078555399 0.000837527952495414 0.000448766565095834 0.000618048881486037 0 0.00217303123370227 0.000570408355341589 0.00317774023716193 0.00157632805638751 0 0 0.00154542785170074 0.000274187445505245 0.00192641728124729 0.000498181637024859 0 0
"fashioned" 0.00144335551289638 0.00176680526272394 0.00185216054527606 0 0.00248476013782136 0.00264244076969015 0.00667096573347268 0.00152487839094832 0.00552451087361853 0.00329837967098663 0.000946906928517996 0.000837527952495414 0.00359013252076667 0.00185414664445811 0.00513565122391906 0 0 0.000102507749585869 0.000450379444682145 0 0 0.00154542785170074 0.00109674978202098 0.00128427818749819 0.00398545309619887 0.00112363338090048 0.00173574347100093
"gather" 0.00866013307737829 0.00294467543787324 0.00123477369685071 0 0 0.00369941707756621 0.00444731048898179 0.00609951356379329 0.00110490217472371 0.000824594917746657 0.00189381385703599 0.0058626956674679 0.00493643221605417 0.00278121996668717 0.00140063215197793 0.000724343744567422 0.000570408355341589 0.0016401239933739 0.000675569167023217 0 0.0010498687664042 0.000772713925850372 0.00109674978202098 0.00160534773437274 0.000498181637024859 0.00037454446030016 0.000347148694200187
